SK_ID_CURR,TARGET
100965,0.11418482871941364
100970,0.08791019665544501
100982,0.11352710045345253
100983,0.0972131355259032
100984,0.07369868432161186
100987,0.11925665662643453
100997,0.08488546372461371
100998,0.1288921481427533
101002,0.11222872042388923
101005,0.1350786740879582
101008,0.13040840173607018
101020,0.11217724836861376
101021,0.1091833269113536
101024,0.0855969990138106
101025,0.13555413329527288
101026,0.0946037237353645
101031,0.08643991657314329
101041,0.07196555138215324
101051,0.06084172595282646
101055,0.10093784264432651
101056,0.11301411231110621
101057,0.1087020247141206
101064,0.07987913479292517
101079,0.09646192152587116
101087,0.09189385855184835
101090,0.07022356737653589
101092,0.09477032274660291
101097,0.11252698825880061
101099,0.06863094949956017
101107,0.10756116724353033
101118,0.10778678622410302
101125,0.09701928635846574
101126,0.08049437348899251
101128,0.1188059387981358
101136,0.12276711481296443
101140,0.10601567418611217
101149,0.08372514749200145
101160,0.08166389601861049
101169,0.13323821462593075
101181,0.08685775101115409
101186,0.06362993315834298
101190,0.11712541514813558
101193,0.11732950937080597
101194,0.08928700660150277
101198,0.10047350690337985
101200,0.0725765366341802
101204,0.10926415776562474
101211,0.08451784437788486
101213,0.08228647446960553
101223,0.08429058851195145
101225,0.10561893712988517
101237,0.08813890970348272
101243,0.0912734231520167
101244,0.1191434085205219
101258,0.08113189727238361
101259,0.14489807940233085
101268,0.11562751644100767
101269,0.08315949573156216
101271,0.12462550309079669
101279,0.07392353470586922
101281,0.09707924575252853
101287,0.0814531092215153
101292,0.07505016121892627
101294,0.08385518861660884
101296,0.07339230447595065
101297,0.08676174958008487
101299,0.07015157008059307
101301,0.09105508951099316
101305,0.08565509730015933
101308,0.0664391056483303
101318,0.06476972242824335
101327,0.11295809487916694
101329,0.11758971245623746
101332,0.06851711634968642
101337,0.09913327417339385
101343,0.07207620399977906
101345,0.07715540970395107
101346,0.10347146061287374
101353,0.05641859092058739
101354,0.11371616915899813
101355,0.10908194734555014
101356,0.066128228893132
101362,0.1129688397027069
101363,0.14109746884358224
101365,0.08406643121195413
101366,0.11067683881357306
101367,0.1298957479412704
101368,0.059174621016175
101374,0.11604123512051047
101380,0.0767902002408952
101383,0.07015722829743704
101398,0.062164817004076355
101399,0.13706033194777073
101401,0.1225440131019814
101412,0.10514769488629745
101426,0.125342569739829
101427,0.13898507536242463
101428,0.10407212076928885
101429,0.10102112898482636
101434,0.08774963021848098
101440,0.09960382028706784
101448,0.10743783267992037
101449,0.09474436515022867
101465,0.08051077129648132
101467,0.08717730366923149
101472,0.1406347621635612
101478,0.0925296403268733
101497,0.09125455245873544
101504,0.08096527376468403
101547,0.08350374144563787
101548,0.10476061695790838
101555,0.09006903447820337
101570,0.09947910397784827
101572,0.08132367260233787
101578,0.08688828871293108
101580,0.1202480573309437
101588,0.1014938998362431
101602,0.08696755063414661
101610,0.10083551275495459
101614,0.12374556939043391
101616,0.10363892772086718
101643,0.10765810751362226
101644,0.10598020923123597
101649,0.09530822178899444
101650,0.10316676061229967
101665,0.0667230255551885
101667,0.11528264023367767
101669,0.06668639599618742
101674,0.10934395271443893
101675,0.09152458584540037
101678,0.11042691298203
101682,0.08906625138912008
101686,0.1067060501467662
101697,0.14721875294439404
101700,0.10046233026835219
101711,0.07564042056956101
101714,0.057061165229394965
101715,0.11764912831043735
101728,0.0962903177866165
101732,0.0829139627886452
101757,0.09347864537134333
101758,0.10776906304651238
101759,0.10505172588792812
101762,0.055858935466111766
101764,0.08679006640337993
101780,0.11889815815121088
101784,0.10629983126346336
101789,0.07513333825789871
101816,0.08870612834173527
101819,0.07799912238146546
101827,0.05888427295807481
101863,0.11060590985595628
101867,0.12283841031129202
101870,0.06985244404558544
101873,0.11740546880926976
101878,0.08976981407075937
101879,0.06558187337248403
101880,0.07535418785929897
101887,0.1069407618722069
101897,0.06937081959051104
101901,0.07510724112685575
101903,0.14956732738394182
101920,0.09634873374850472
101921,0.09032928980972381
101922,0.08509884745508263
101961,0.12880134320999329
101962,0.08472662143517423
101971,0.09199118966099704
101976,0.12385866450019026
102002,0.10719752945465663
102005,0.07713064248800966
102007,0.14357738086984922
102017,0.07637503551894127
102019,0.13118069341133426
102029,0.06742753688266255
102051,0.09752172081441035
102052,0.07105668343730852
102054,0.08337851842866482
102062,0.12528453642932752
102067,0.10580753404589034
102068,0.09597265484517455
102070,0.07913671703839054
102090,0.08651135053087217
102092,0.13017113299716485
102099,0.1297070338245805
102100,0.05800975818453279
102112,0.10559605987647001
102113,0.09452268414392279
102122,0.11247396049859103
102123,0.08435177641036803
102125,0.0769846332559495
102126,0.09663451232001344
102146,0.0969248269452097
102147,0.10723298588497203
102151,0.09713335520861822
102158,0.0850936195555814
102159,0.08276923417926962
102162,0.07360286658268587
102165,0.08012815783357774
102166,0.11183445270488267
102174,0.08373783312688306
102193,0.13861619710110312
102198,0.0866091484159237
102205,0.10291007022099526
102206,0.09439170808194076
102218,0.09696423436349383
102221,0.09760717241296069
102230,0.09385097787916853
102238,0.09596713723002363
102248,0.06432476003818204
102252,0.10670377923403448
102259,0.07647430761683259
102262,0.10122694021650032
102273,0.07226221705327389
102286,0.08611313390425938
102293,0.09597439955903417
102294,0.06968080912185885
102296,0.08827213240513071
102298,0.10724662516660743
102303,0.07931880364853458
102309,0.10982510278180897
102315,0.0698884509339361
102340,0.07773345069768807
102342,0.08178243268890797
102344,0.08848985166323549
102346,0.12605500207372194
102347,0.071335584666081
102374,0.11422069947305574
102380,0.10866124742222492
102387,0.09564058567891066
102393,0.08052205314528285
102403,0.09134817490755551
102413,0.10393073115988828
102414,0.06179191560603038
102415,0.08892210293410353
102416,0.08882279146657425
102439,0.10321130599358684
102441,0.08069561301368107
102443,0.07870273960467425
102444,0.08211246730624036
102445,0.13803413397342135
102448,0.07326159607570529
102449,0.09870493787636653
102450,0.1415531772260682
102456,0.08406682682694615
102458,0.0990937380982507
102459,0.08323093499940064
102465,0.06467868911327601
102470,0.12380249395727247
102471,0.07469435646390976
102475,0.13035675468704203
102476,0.12111164379619993
102506,0.08333754738561279
102509,0.07624597306085236
102519,0.08904160351181481
102522,0.07636825018288936
102545,0.08578783344949419
102549,0.11113419056446364
102562,0.06932492392910532
102563,0.08577656890434253
102568,0.12425518222952041
102582,0.10709143870408845
102592,0.06421377868455865
102597,0.09299723120727865
102605,0.11238387636940525
102614,0.09975567671185759
102617,0.09738436028866726
102634,0.07766914878878775
102652,0.08222765292289437
102655,0.05366993102753843
102671,0.07084365479137832
102694,0.08689295295684946
102701,0.11220916857884909
102703,0.06664621445282669
102704,0.07591005219276803
102713,0.05010763838673851
102720,0.11612647221336825
102731,0.06901592846059239
102733,0.0820301023099741
102749,0.1300296643912484
102755,0.07850070733772854
102763,0.0765705678091532
102770,0.11822067681401019
102772,0.1068517346881926
102799,0.10500934326856763
102838,0.0871760855427446
102854,0.08013456535520742
102862,0.12818301218030323
102863,0.09963124732150451
102867,0.08113784311575545
102868,0.07585175165233442
102878,0.08811905778589857
102887,0.09823264622054012
102898,0.12838013837840764
102904,0.09077588095945675
102912,0.12059573176624883
102919,0.07560729803335473
102927,0.08431582352332402
102932,0.09654644514219006
102933,0.1387533694505401
102935,0.06936312936209371
102958,0.1074993798727949
102969,0.10163879891176035
102971,0.08334764501940863
102975,0.07405737907512185
102979,0.09598768719937234
102982,0.06564130186160912
102987,0.10525976132494554
102989,0.09103912232353012
102995,0.09321538007883096
102996,0.0824824570331412
103000,0.06885133893841117
103001,0.1082928795991102
103004,0.08692771696951448
103010,0.08759803472815679
103025,0.10795625765039386
103029,0.09880906011644523
103046,0.10248992005775777
103056,0.0774412464745265
103062,0.09793542912320997
103078,0.11104370687948659
103083,0.0628714599250559
103092,0.10488149107537602
103096,0.08980511885739322
103097,0.1017930451499931
103102,0.1347112298274636
103112,0.08848611308590461
103132,0.0685963552913011
103144,0.09640496240689635
103145,0.07803716115334491
103146,0.07729164702651688
103147,0.11032940413601121
103158,0.0838942158613298
103171,0.11941663727150557
103173,0.07407282497096923
103184,0.09102643728235252
103195,0.10367233489534161
103196,0.07054308571814191
103206,0.08060998189029517
103230,0.09966367888098819
103231,0.11260701787966303
103232,0.1043057607591671
103239,0.11631598373881276
103240,0.09957853617851828
103243,0.08792942951665904
103252,0.10104385962201881
103258,0.09408112801366163
103259,0.09275758013226286
103279,0.07958597664692303
103280,0.06227884799708207
103286,0.09198776333501238
103287,0.13182027552755882
103290,0.09234046193230287
103298,0.11399890005566321
103315,0.05398782212453735
103319,0.0720337004099323
103334,0.12915513028258957
103336,0.0992487285748476
103345,0.10066762257762116
103368,0.09199872377999817
103371,0.12015345403235977
103377,0.08210338301522625
103398,0.080039079123593
103404,0.07067557907550788
103408,0.09978300602031982
103410,0.07734854665438691
103418,0.07453421454651586
103420,0.12321901184571328
103432,0.10797086608329928
103433,0.0832372339902866
103436,0.06779141321933145
103440,0.10045813406852361
103453,0.09110047338469199
103459,0.10196750040304418
103460,0.08559862245091372
103461,0.06972067458700977
103462,0.1130933080692843
103473,0.09508921865492072
103474,0.06529050629906644
103475,0.10522179393699384
103478,0.11783166968945774
103480,0.10639539809328713
103484,0.06645544428683388
103494,0.08553559273876943
103513,0.11414815533946596
103515,0.09069706191335163
103516,0.13909083529533595
103525,0.11306284131668329
103541,0.1256500986252988
103544,0.08157439995125339
103562,0.13007648860885893
103570,0.17240086503658247
103572,0.13960035208495283
103574,0.08090933819601905
103575,0.10300150045056104
103591,0.1143554288332442
103594,0.07730888663869748
103609,0.07498424707932799
103613,0.0746979746438558
103614,0.0750052471163839
103615,0.06769613814429759
103624,0.09954017465503644
103625,0.1571105286953423
103628,0.12320993245082748
103629,0.07276892834153251
103647,0.09279834244865437
103648,0.11452035902132275
103651,0.08666272402454424
103658,0.06941244438179298
103668,0.09088760713120497
103669,0.0836779684914796
103676,0.10411713902289996
103682,0.08276206903201744
103683,0.0626477130687183
103689,0.07239982461877335
103725,0.05955847740918134
103733,0.09048747328843332
103744,0.05832490368528586
103762,0.11034220569160506
103771,0.1193079031075967
103773,0.06560937104314594
103783,0.11414449050949407
103784,0.10457986933658925
103808,0.06498568977830042
103812,0.07511935827207243
103813,0.09568796032811089
103814,0.07727366745911396
103818,0.13653862910152378
103824,0.09352198361902025
103828,0.065099290506377
103830,0.08806970329474241
103840,0.07594130994487198
103842,0.10365137175398524
103847,0.12315761535210788
103848,0.11479109878854303
103851,0.06559870286681162
103854,0.13018710500254835
103857,0.1630545515356164
103861,0.06013677429062796
103862,0.09809216140441114
103865,0.09679647808216842
103870,0.06493818121995179
103876,0.09072696328287769
103891,0.1505377269003723
103908,0.0743071078797305
103914,0.09309175041397327
103918,0.1053751185076259
103940,0.09402174994606344
103963,0.12098678529533752
103966,0.1125264741983653
103971,0.12177681195756355
103980,0.1020855034568707
103984,0.0772730736522853
103985,0.07875804374754888
103998,0.13509650778194804
104019,0.08343455527126525
104026,0.08904092901460958
104035,0.1169716369945171
104044,0.0753462630854431
104045,0.09647864413356101
104047,0.10137195230874946
104051,0.07218607875153644
104058,0.08733405273068676
104063,0.07332352450579369
104066,0.09540598314316667
104087,0.05459094168004742
104089,0.09538524970881342
104095,0.08154971117745027
104098,0.12110051137673483
104104,0.05943488778870349
104110,0.0966725193505661
104120,0.08238123291716841
104122,0.06033007550625081
104131,0.09772339842432254
104132,0.11406948189380925
104135,0.06954020726815233
104136,0.09929503237158886
104149,0.0908281256293546
104150,0.08617015407187295
104156,0.10181972448779454
104165,0.11420405246470343
104175,0.08805892301956861
104179,0.1231441841587707
104184,0.09780363128912402
104206,0.07417174677080966
104216,0.10926257340213437
104230,0.14691564520070602
104257,0.05384892436232932
104272,0.05655385119082282
104273,0.10120860638604597
104278,0.05748909306194602
104294,0.10272620268592143
104295,0.08725963159939223
104297,0.07527755950032262
104298,0.10567736402502302
104308,0.11006235089111087
104318,0.08725849675750315
104319,0.07576638180388684
104320,0.12851278221171036
104327,0.11795567584457313
104334,0.0931586988154064
104344,0.11839562630302844
104350,0.0814415482267036
104351,0.09332399127842855
104354,0.10882690705226758
104369,0.12393196084863285
104376,0.10003807841787243
104381,0.09183164590608064
104384,0.10059476686472577
104391,0.06698028409542803
104394,0.1088000485966002
104398,0.12383313263506074
104402,0.081076672469123
104408,0.08383178686363402
104409,0.06715731780250772
104410,0.1368321679632124
104412,0.08090778378867101
104417,0.10224195402656293
104424,0.09200977161460921
104426,0.06898216347077328
104435,0.08553792270041304
104445,0.08599671348820044
104458,0.06031797777224756
104460,0.09742229473121243
104466,0.08190985334582306
104472,0.12050392877813333
104473,0.1079932723183171
104479,0.060994129494840364
104480,0.07772496579612437
104482,0.12601299811469985
104499,0.057175678609730815
104501,0.06056869714041978
104502,0.08123198025823802
104506,0.0883907962016304
104510,0.0630270588213157
104512,0.07898227598511794
104520,0.13138030302264864
104528,0.1169088125564571
104529,0.10224934478200444
104541,0.0999661652904249
104578,0.07651862651468873
104584,0.0850239646573464
104588,0.10357538114079713
104602,0.0902257923155759
104610,0.06946878717147163
104611,0.08891860279307645
104618,0.11175149629469928
104620,0.0898668866134726
104622,0.0605600306309077
104624,0.07131539284671345
104625,0.0991969059129768
104634,0.13282951738532192
104639,0.10171666451426734
104646,0.07877780239318401
104647,0.0770276814629547
104652,0.06413874832063804
104670,0.088262206707686
104677,0.08011738215096056
104685,0.11274331313650039
104691,0.09799961084059906
104696,0.07991345676559955
104699,0.06798357445178442
104712,0.11753738767455867
104714,0.09105574371265522
104717,0.09573437360905493
104718,0.08362879024066201
104740,0.08031835344662684
104741,0.10034016915744597
104743,0.05555385886818826
104744,0.108020984993161
104747,0.10353901098400854
104767,0.0966636371658098
104772,0.1777765493497535
104776,0.13514370025131026
104779,0.07274282942559218
104814,0.09331023763920135
104815,0.0843991993720803
104830,0.1003712766668646
104831,0.11322530274420263
104833,0.10755621751894838
104839,0.07580187829955806
104840,0.08420897865308986
104860,0.10592685201157837
104861,0.06014987545911301
104866,0.08860053471741286
104870,0.0773998830970791
104877,0.10348048660236303
104878,0.0679942786777947
104879,0.08485253963550377
104880,0.09680421500898087
104899,0.09474257304392708
104906,0.06366430911927214
104907,0.11501065878168577
104913,0.09595490187416976
104916,0.1110549858452105
104921,0.0979035901918988
104930,0.08723801854232467
104931,0.10127923097090838
104936,0.10217357862713822
104937,0.09628686564004477
104942,0.08485727184345104
104943,0.08764750377728346
104969,0.10807628959686125
104972,0.1460870766615007
104988,0.09906331028601192
105013,0.10556988374138106
105015,0.10198588033949571
105019,0.08029901512156253
105027,0.09178574652115576
105030,0.09788739204392609
105035,0.15776769435870971
105041,0.07048092770948713
105051,0.12350753644260469
105056,0.07611540052893319
105067,0.17220137266171226
105071,0.10923153863143659
105072,0.06906990383324313
105074,0.1277946376510863
105091,0.12180629640081662
105101,0.07888348139625563
105103,0.08749503094498957
105134,0.09784918439266398
105139,0.09663667551948932
105142,0.12798116185170771
105146,0.09925056786533844
105163,0.09397379983525041
105168,0.11937705966755097
105172,0.057252951636624985
105176,0.12500300447009316
105195,0.08890734973778704
105196,0.13956143815609323
105197,0.06729401752962241
105203,0.09167597678332566
105223,0.1001531291622491
105227,0.09399859019022357
105228,0.06696039160054373
105230,0.10954518176310812
105231,0.12669440661928957
105239,0.08514950192825924
105242,0.10297324503252304
105244,0.08850881578331353
105245,0.11426971505555056
105248,0.0590680649827033
105249,0.09027299104210837
105266,0.12537915982031544
105271,0.12327552424105384
105276,0.11672889920363044
105282,0.11126410924019303
105292,0.08246779198898026
105297,0.053596720309563986
105332,0.12610222452515824
105333,0.07994254013101346
105343,0.07077905900355363
105344,0.057767871599124214
105345,0.11951928265437793
105357,0.09795672230266064
105359,0.08959284815887271
105366,0.0814348442514179
105367,0.0993471057727435
105370,0.04917164453387712
105377,0.09690172172906701
105390,0.08674060390070583
105399,0.06973715089288851
105403,0.08488316398042212
105404,0.08642616503697431
105414,0.07941974949519691
105417,0.09031956909378988
105425,0.14200847330658845
105452,0.07845296417336098
105454,0.10370453025224315
105456,0.11652221797626347
105470,0.1088464094977666
105471,0.06377326420127581
105483,0.0832560997388073
105493,0.11466305061689303
105508,0.13090204434713398
105514,0.11070279452733513
105515,0.06052359148215937
105528,0.13716132469261627
105529,0.07666273005064837
105531,0.0771242110845283
105532,0.08170053279568618
105558,0.05589560197991884
105574,0.0966902839361831
105578,0.06566619770621411
105584,0.14593772869023833
105595,0.11719528133628408
105617,0.10440009531339009
105618,0.0866883154963335
105621,0.08317191726359661
105625,0.08760091003292075
105629,0.09079009194955594
105630,0.07204480306129128
105634,0.06687724949735112
105635,0.10436902944214603
105641,0.1054447738923804
105647,0.10590676056272605
105648,0.08545793552607649
105655,0.06858660470760389
105657,0.07205329482295031
105672,0.1113678956286515
105678,0.0919536367647342
105682,0.07684864258453132
105691,0.09961908343767288
105692,0.08878675576518205
105706,0.1304136443273603
105712,0.10639908799949192
105720,0.09476570417307963
105734,0.08419639510664341
105735,0.097806961846792
105736,0.09101983606787747
105737,0.0697843877813179
105738,0.13471892770381838
105740,0.11586533278502088
105744,0.058683076626192154
105747,0.10654511549131196
105749,0.10901433130640081
105754,0.09673200516493811
105758,0.06646043053006814
105760,0.09414457819915759
105767,0.08778267170129335
105784,0.11324269618058898
105791,0.09262894576524716
105802,0.08583954114650573
105807,0.13263385157160895
105809,0.07800246422065675
105816,0.10383753805283902
105817,0.059045573684618165
105824,0.13432390174939038
105832,0.10195801439602908
105856,0.07723195457941731
105865,0.08707078841316589
105899,0.07996993834692753
105906,0.05830189853118213
105916,0.0955149233581502
105923,0.11517387027843523
105937,0.09393040655598817
105965,0.06904924353306013
105966,0.08671723556619954
105968,0.07231169616107953
105973,0.08696249826511691
105976,0.10941013414199438
105978,0.06545100078982322
105979,0.07790381755307385
105991,0.10133736079691572
105998,0.08733092595861336
105999,0.09651365126430472
106000,0.10558691002353589
106001,0.10775223848045642
106010,0.08568779466918156
106011,0.09564893926670201
106013,0.11989127072006552
106015,0.08390268922884798
106026,0.06850305474038788
106032,0.07321665652073273
106035,0.09716708551260247
106040,0.09098418269555385
106041,0.1284796634737957
106044,0.06410335288730007
106053,0.0999970791338265
106054,0.07129430650611299
106065,0.1261885281316183
106081,0.08182097333726332
106083,0.08787311426332153
106087,0.09700650820013948
106090,0.09893263766731164
106101,0.05259765391528929
106102,0.12510171598403827
106109,0.07834133850526438
106116,0.07628810135059126
106150,0.07779537642669501
106155,0.1607748047274654
106166,0.09006787005439797
106176,0.08807418917024495
106189,0.07156576520245578
106199,0.12770943181918482
106205,0.09165829376908398
106206,0.08382953418424315
106211,0.08486882326990822
106214,0.06517465439003181
106216,0.09305202051974694
106217,0.09747510443136738
106225,0.08148146390138536
106249,0.07264638887305831
106256,0.08001652819759504
106258,0.07853913636713447
106261,0.10287220324863729
106262,0.11645519534344972
106264,0.06257872890159417
106271,0.11152255114627037
106276,0.08472267103771663
106277,0.09420766881209142
106286,0.11209003080103096
106293,0.06721004030696191
106295,0.07508324671321787
106296,0.1033334721909204
106297,0.12640171753163093
106298,0.09420237682039077
106311,0.07972100707418493
106314,0.11557080800078917
106320,0.12462461385767305
106334,0.10594868114099883
106346,0.07481426087962369
106347,0.07990686553118403
106349,0.08871275717643896
106354,0.11145170747339252
106360,0.05659432754645665
106373,0.0896619986394361
106377,0.07523589250874069
106386,0.10761304375981286
106387,0.10733002352154045
106391,0.05614680580389787
106401,0.12459648479499111
106411,0.12077516425707203
106413,0.11743065804991872
106426,0.10178734387241303
106427,0.07960887358572923
106428,0.14411962170893108
106434,0.09612360863632842
106438,0.09811535054705195
106440,0.10105805229228074
106441,0.06525913204162041
106452,0.11883014546614647
106453,0.08169269761495597
106454,0.09047024767695
106457,0.09853341717317889
106484,0.07567013784886915
106488,0.15182791491954556
106491,0.09002592126786953
106514,0.0901419124156521
106527,0.0968796706171547
106528,0.07597662271382773
106529,0.05398641473191717
106534,0.12034495370031659
106550,0.11094629158819291
106577,0.08224909386072826
106585,0.13007917753053738
106590,0.06278723873315809
106607,0.07935252185656833
106610,0.10622346453346315
106611,0.100193988982041
106612,0.11902415142820413
106624,0.07077629272278786
106631,0.0755412600623557
106647,0.17579311146654972
106660,0.12842524243539796
106674,0.08707207329498365
106687,0.07440607325592437
106712,0.09261730205541287
106713,0.08079693016287537
106717,0.08358693893554761
106720,0.10019961417371202
106721,0.09799713035674266
106724,0.09326243500276958
106735,0.11039072098862023
106739,0.07928740432113844
106740,0.08498912627077232
106754,0.07640512708243187
106760,0.14858496652027733
106761,0.10674159399877026
106784,0.09608821688760878
106787,0.08754301024457604
106797,0.07807792021097286
106798,0.07794169765053906
106802,0.12597054922353462
106803,0.10710562801095805
106804,0.15671255666792613
106805,0.08036206781064864
106810,0.13196110954602977
106812,0.09932826842813704
106813,0.06692102439319428
106817,0.0711508902833969
106822,0.09765049212773926
106823,0.0855010550827246
106827,0.06944204242472408
106841,0.07466084569601603
106851,0.08581883905283533
106852,0.09877256180163808
106853,0.14787005174371362
106854,0.15412803556374208
106861,0.09953356328218499
106873,0.12065194129980172
106877,0.07564694045924139
106878,0.08544650271459407
106881,0.10574255269635775
106900,0.08085408886893068
106906,0.07501680116994303
106907,0.08412464802716882
106914,0.10018275340685874
106916,0.08773185718745126
106924,0.07256331088017301
106931,0.08353873248629061
106936,0.10868609263605485
106937,0.08019105798226084
106938,0.08406581305231844
106939,0.11192093046225055
106943,0.07238947462379985
106944,0.07799337249419597
106967,0.11096752571361587
106980,0.09478392409737742
106986,0.0675050657020334
106987,0.0867433034513755
106990,0.06757227920675078
107013,0.05666562373711746
107023,0.09693837110147561
107033,0.06557545632862793
107037,0.10291019362855928
107048,0.1007891981508219
107071,0.10969710882131352
107081,0.06293706082306737
107113,0.08830914490258891
107130,0.06658810173917534
107131,0.08882205705964491
107145,0.09361897473372889
107156,0.09691416049943516
107219,0.07735015668688626
107222,0.11750364470585092
107223,0.19520602901546005
107232,0.12889784349464162
107245,0.10129429946766513
107246,0.06010888075841445
107247,0.06650045636248043
107256,0.07561107986351921
107259,0.07252905294936184
107260,0.04992994256850436
107279,0.13810792406706585
107280,0.07151905000447599
107281,0.09939245406580065
107285,0.09284751401578437
107329,0.1127539324200641
107337,0.07681889044308174
107349,0.07833694288458337
107350,0.09480961926338842
107351,0.06318493213809538
107359,0.14681416735609995
107391,0.10246444703609152
107394,0.11508039738491226
107395,0.06374626386767686
107406,0.11466045373261435
107416,0.11146788107514749
107417,0.08211953536866523
107418,0.07482344075083827
107419,0.07890541526293003
107444,0.08810511251608538
107445,0.10311180162547652
107446,0.09848895078422584
107460,0.09905377693631963
107470,0.10445470437389869
107475,0.07907472197094358
107520,0.08935067182106975
107526,0.09724474438455177
107527,0.06324008263009251
107530,0.07113339408250137
107532,0.13787741989332375
107534,0.11840418829483229
107535,0.08697329160495663
107554,0.1130553025441401
107556,0.08943084747051018
107559,0.09589218346121112
107561,0.06210911840277368
107564,0.07986855135497974
107566,0.09816795663098599
107571,0.08337418408659805
107590,0.10516549880856162
107602,0.09760960579364647
107625,0.12271207489023826
107626,0.1349315997948104
107635,0.08297230188537179
107636,0.07933647807504128
107645,0.10302063085014063
107652,0.11755368196396555
107655,0.0641222433337735
107668,0.06895730382116726
107670,0.07378452236647189
107677,0.05957651539846529
107680,0.11074020278187553
107683,0.08626326455170398
107684,0.0758534306544569
107691,0.08970253169964959
107692,0.11383828432248554
107703,0.12418629980921418
107709,0.0652894242118979
107710,0.07595694808676462
107721,0.09930512979346409
107725,0.12040188542284519
107727,0.13053126888432928
107739,0.09289895785458877
107740,0.10683939785836963
107741,0.09886207505835735
107747,0.07230567652650516
107765,0.13935404908589086
107768,0.07033235835778172
107775,0.09228159895312826
107782,0.11703964666099198
107790,0.07549566175062691
107801,0.08972625729836352
107807,0.06378029547741186
107811,0.11419524383567105
107817,0.1311150679959921
107826,0.08419028409684033
107838,0.09870949697970031
107839,0.08351624996943574
107843,0.07973024872844625
107847,0.06802034704995875
107849,0.10327654727523346
107850,0.09351171294651453
107867,0.11445354248466028
107871,0.1017967923958228
107908,0.09106092615095979
107913,0.12572163448762294
107927,0.1060480031998917
107931,0.05589531839953659
107955,0.05945604299898241
107962,0.09388401889112544
107977,0.08023890097440525
107978,0.0890933915700601
107993,0.07683913448171867
108010,0.08012159934524132
108016,0.11143236476422838
108018,0.1318253037747207
108027,0.11056836852897935
108045,0.0997430770227452
108069,0.12517173684578248
108082,0.09715689383982681
108089,0.09353155562212218
108092,0.0843504692299435
108106,0.07528720340790972
108112,0.0939305443461975
108120,0.12087284386452725
108122,0.1560976091144601
108135,0.1257038815166985
108170,0.08084717808970468
108171,0.09382756503865047
108177,0.065178414636566
108180,0.11193698587561736
108183,0.08612866559296428
108184,0.06711940401624303
108185,0.09375574637460565
108192,0.09836504896458222
108195,0.1086038534353303
108196,0.125111393094245
108218,0.07813118726281394
108219,0.13129814606115167
108243,0.10842581216765193
108249,0.06593028942775733
108251,0.05178164180767653
